id,property_type,room_type,accommodates,bathrooms,bedrooms,beds
19366533,House,Private room,1,2.5,1,1
18826336,House,Private room,2,1.5,1,1
6390821,House,Entire home/apt,5,1,2,4
7275018,House,Entire home/apt,3,1,2,2
20722221,Apartment,Private room,1,1,1,1
19099942,House,Private room,2,1,1,1
14593751,House,Private room,2,1,1,1
13907143,Apartment,Private room,2,1,1,1
1391492,House,Private room,2,1.5,1,1
10127270,House,Private room,1,1,1,1
16379917,Apartment,Entire home/apt,6,1,1,3
9550398,Apartment,Private room,2,1,1,2
15665707,Apartment,Private room,1,1,1,1
8645254,House,Private room,1,0.5,1,1
20446955,House,Private room,2,1,1,1
4699828,Apartment,Entire home/apt,7,2,2,3
7497047,Apartment,Private room,2,1,1,1
13613229,Apartment,Entire home/apt,6,1,2,3
6613472,House,Private room,2,2,1,1
11626869,House,Private room,2,1.5,1,1
7185881,Apartment,Private room,2,1,1,1
16148182,Apartment,Entire home/apt,5,1,2,2
13296735,House,Private room,2,1,1,1
1433483,House,Private room,3,1.5,1,1
20782196,Apartment,Entire home/apt,6,1.5,2,3
15047711,House,Private room,2,1,1,1
6401859,Loft,Entire home/apt,4,1,0,1
14719754,House,Private room,2,1,1,1
9607385,House,Private room,1,1,1,1
11983286,Condominium,Private room,3,1.5,1,2
18650940,Condominium,Entire home/apt,4,1,2,3
20747657,House,Private room,2,1,1,1
6131224,Apartment,Entire home/apt,5,1,3,3
13275334,House,Private room,2,1,1,1
7840411,House,Entire home/apt,6,1.5,3,3
21025191,House,Private room,2,1,1,1
7900936,Bed & Breakfast,Private room,2,1,1,1
8490356,House,Private room,1,2,1,1
2886933,House,Entire home/apt,8,1.5,4,5
5344465,House,Private room,1,1.5,1,1
16443977,Apartment,Private room,1,1,1,1
15665935,Apartment,Private room,1,1,1,1
7441144,House,Private room,1,1.5,1,1
3164650,Apartment,Entire home/apt,6,1,2,2
20055715,In-law,Entire home/apt,4,1,0,2
13697676,House,Private room,1,1,1,1
14778561,Apartment,Private room,1,2,1,1
19251397,House,Private room,2,1,1,1
10381729,Apartment,Private room,1,1,1,1
8904656,House,Private room,4,1,1,2
4828640,House,Private room,2,1.5,1,1
2931165,House,Private room,2,1,1,1
8904297,House,Private room,4,1,1,2
14242888,House,Private room,2,1.5,1,1
14086516,House,Private room,1,1.5,1,1
19412875,House,Private room,2,2,1,2
16030858,House,Private room,2,1,1,1
2931870,House,Private room,3,1,1,3
2931271,House,Private room,8,2,1,5
12040113,Apartment,Entire home/apt,5,1,2,4
18788498,House,Entire home/apt,14,1.5,6,10
4483906,House,Private room,5,1,1,1
6449928,House,Private room,2,1,1,1
8133752,House,Private room,2,1,1,1
18930894,Apartment,Private room,2,1,1,1
18228031,Apartment,Entire home/apt,6,2,2,3
20634420,House,Private room,2,1,1,1
18228231,Apartment,Private room,2,1,1,1
20094965,House,Private room,2,2,1,1
18866158,Apartment,Entire home/apt,4,1,1,1
8904546,House,Private room,3,1,1,1
11853416,Condominium,Entire home/apt,5,1,2,2
12492474,House,Private room,1,1,1,1
12901078,House,Private room,2,3,1,2
6006328,Apartment,Entire home/apt,5,1,2,2
2529318,House,Entire home/apt,5,1.5,2,3
14585335,Townhouse,Entire home/apt,6,1,3,4
20744881,House,Private room,4,2,1,2
14272646,Apartment,Private room,1,1,1,1
14686119,House,Private room,1,2.5,1,1
19891528,House,Private room,4,2,1,2
2278704,House,Private room,2,1,1,1
6449713,House,Private room,2,1,1,1
21056025,Apartment,Private room,2,1,1,1
21217710,Apartment,Private room,1,1,1,1
20436494,House,Private room,4,3.5,1,2
21179175,Apartment,Private room,2,1,1,1
18369535,House,Private room,2,1,1,1
179245,House,Private room,2,1.5,1,1
19971039,House,Private room,3,1,1,2
16453582,Apartment,Private room,2,1,1,1
20710587,Apartment,Private room,2,1,1,1
20641847,Apartment,Private room,2,1,1,1
9894686,House,Private room,2,1,1,1
15009095,House,Private room,2,1,1,1
17704067,Apartment,Private room,1,1,1,1
1112193,House,Private room,2,1.5,1,2
21040297,Apartment,Private room,3,1,1,1
3522237,House,Private room,2,1,1,1
20187597,Condominium,Private room,2,1,1,1
16269873,House,Private room,2,1,1,1
20349970,Apartment,Private room,3,1,1,1
9494511,Apartment,Private room,2,1,1,1
4793787,Apartment,Private room,2,1,1,1
8775096,House,Private room,1,1,1,1
20540178,Apartment,Private room,2,1,1,1
18489417,Apartment,Private room,2,1,1,1
1584362,House,Private room,3,2,1,2
18841034,Apartment,Private room,5,1,1,2
7693354,House,Private room,2,2,1,1
19498285,Apartment,Private room,2,1,1,2
11964926,Guest suite,Private room,2,1,1,2
18373584,House,Private room,1,1,1,1
18690685,House,Private room,2,1,1,1
9352045,Apartment,Private room,1,1,1,1
19140676,Condominium,Private room,4,1,2,4
31796,House,Private room,4,2.5,1,2
18690750,House,Private room,2,1,1,1
19887231,Apartment,Private room,2,1,1,1
18726297,Apartment,Private room,4,2,0,2
7367795,House,Private room,2,1,1,1
13325983,Apartment,Private room,2,1,1,1
15067247,House,Private room,2,1,1,1
13299410,Apartment,Private room,1,1,1,1
17167601,House,Private room,2,1,1,1
20706899,Apartment,Private room,1,1,1,1
17300316,House,Private room,1,1,1,1
18690295,House,Private room,2,1,1,1
16447567,Apartment,Private room,2,2,1,2
177129,House,Private room,3,1.5,1,1
16265428,Apartment,Private room,2,1,1,1
20872950,Apartment,Private room,2,1,1,1
17169007,House,Private room,2,1,1,1
19885345,Apartment,Private room,2,2,1,2
18840936,Apartment,Private room,2,1,1,2
20590425,House,Private room,2,3.5,1,1
20873112,Apartment,Private room,2,1,1,1
1112067,House,Private room,2,2,1,1
1472481,House,Private room,3,2,1,2
47521,House,Private room,3,1.5,1,3
19020833,House,Private room,2,2,1,1
18820537,Apartment,Private room,1,1,1,1
21039321,House,Private room,3,1,1,1
1821633,Bed & Breakfast,Private room,2,2.5,1,1
17952482,Apartment,Private room,2,2,1,1
17222935,Apartment,Private room,1,1,1,1
19918817,Apartment,Private room,1,2,1,1
19444974,House,Private room,1,1,0,1
4879579,Apartment,Entire home/apt,9,1,3,6
1881180,Apartment,Private room,2,1,1,1
16381424,Apartment,Private room,2,1,1,1
19885281,Apartment,Private room,1,2,1,1
12971329,Apartment,Private room,2,1,1,1
13675884,Apartment,Private room,1,1,1,1
13266133,Apartment,Private room,2,1,1,1
11759332,Apartment,Private room,1,1,1,1
19428084,Apartment,Entire home/apt,6,1,2,3
17347651,Apartment,Private room,2,1,1,2
15020493,House,Private room,2,1.5,1,1
17364530,Apartment,Private room,2,1,1,1
13249923,Apartment,Private room,1,1,1,1
19951769,Condominium,Entire home/apt,5,1,2,3
12109171,Apartment,Entire home/apt,8,2,3,4
19714620,Apartment,Private room,2,1,2,2
57156,House,Entire home/apt,2,1,1,1
3628320,Apartment,Entire home/apt,6,1,2,2
536865,Apartment,Entire home/apt,4,1,2,3
3945704,Apartment,Private room,2,1,1,1
19625919,Apartment,Entire home/apt,4,1,2,3
18565840,Apartment,Private room,2,1,1,1
3953472,Apartment,Entire home/apt,6,1,2,3
18726639,Apartment,Entire home/apt,8,2,4,6
19411593,Apartment,Private room,2,1,1,1
15773147,Apartment,Private room,2,1,1,1
7927765,Apartment,Private room,2,1,1,1
13613812,Apartment,Private room,2,1,1,2
16540349,Condominium,Entire home/apt,4,1,2,2
5371051,Apartment,Entire home/apt,6,1,3,4
12366845,Apartment,Entire home/apt,6,1,3,3
21148820,Apartment,Entire home/apt,5,1,3,2
12336008,Apartment,Shared room,3,1,1,1
18431451,Apartment,Private room,1,1,1,1
18878876,Apartment,Entire home/apt,7,1,3,3
570493,Townhouse,Private room,4,2.5,2,2
1944976,Apartment,Private room,1,1,1,1
7106162,Apartment,Entire home/apt,4,1.5,2,2
7239024,House,Private room,2,1,1,1
9685085,Apartment,Private room,1,1,1,1
15020152,House,Entire home/apt,8,2,4,4
20436407,House,Private room,4,3.5,1,2
17547347,House,Private room,4,2,1,2
213086,Apartment,Private room,1,1,1,1
6914155,Apartment,Private room,1,4,1,1
13236936,Apartment,Private room,1,1,1,1
20556483,Apartment,Private room,2,1,1,1
18383025,Condominium,Private room,1,1,1,1
6881541,Apartment,Entire home/apt,7,1,3,4
20308977,Apartment,Private room,2,1,1,1
18055117,Townhouse,Private room,2,2.5,1,1
13565471,Apartment,Private room,1,1,1,1
8886703,House,Private room,2,1.5,1,1
18923308,Apartment,Private room,2,2,1,2
16532241,Apartment,Private room,1,1.5,2,1
9002927,House,Private room,2,1,1,1
18841072,Apartment,Private room,2,1,0,1
4177233,Apartment,Private room,2,1,1,1
15236777,House,Private room,1,1,1,1
179244,House,Private room,2,1.5,1,1
17300501,House,Private room,4,2,1,2
17463797,Apartment,Private room,1,1,1,1
3389896,Apartment,Private room,2,2,1,2
8566407,Condominium,Private room,2,1,1,1
3094942,Apartment,Private room,1,1,1,1
6763587,House,Private room,4,1,1,2
6626933,Apartment,Private room,2,1,1,1
18880325,Condominium,Entire home/apt,5,1,2,3
3193484,Apartment,Private room,1,1,1,1
16929727,Apartment,Private room,1,1,1,1
19927772,House,Private room,4,1.5,3,3
11389072,Apartment,Private room,3,1,1,3
7071883,Apartment,Entire home/apt,4,1,2,2
20269422,Apartment,Private room,2,2,1,2
15267916,House,Entire home/apt,8,2,3,5
19870703,Condominium,Entire home/apt,4,1,2,2
19330870,Apartment,Entire home/apt,16,3,6,13
3946215,Apartment,Private room,1,1,1,1
13564762,Apartment,Private room,1,1,1,1
17642283,Condominium,Private room,2,1.5,1,1
14928000,House,Private room,1,1,1,1
19296971,Apartment,Private room,3,1,1,2
18690545,House,Private room,2,1,1,1
20918764,Apartment,Private room,2,1,1,1
14756184,Apartment,Private room,2,1,1,1
5584915,House,Entire home/apt,4,2,2,2
20034279,House,Private room,3,1,1,1
20215166,House,Entire home/apt,10,3,5,5
13546414,House,Private room,5,1,1,2
17543635,Apartment,Private room,1,1,1,1
20034699,Apartment,Private room,2,1,1,1
3052935,Apartment,Private room,1,1,1,1
19132074,House,Private room,2,1.5,1,1
5844314,House,Private room,5,1,1,2
15757141,Townhouse,Private room,2,1.5,1,1
21107262,Apartment,Private room,2,1,1,1
19373388,Apartment,Entire home/apt,5,1,2,2
10185646,Apartment,Entire home/apt,4,1,3,4
9383459,House,Private room,3,1.5,1,2
9332643,Apartment,Private room,1,1,1,1
3250847,Apartment,Private room,1,1,1,1
20732065,Apartment,Private room,3,1,1,1
18672367,House,Private room,2,1,1,1
19115873,Apartment,Entire home/apt,12,2,3,7
20687552,Apartment,Entire home/apt,3,1,2,2
20615859,Condominium,Entire home/apt,2,1.5,1,1
27546,House,Private room,4,1,1,2
20785776,Apartment,Private room,3,1,1,2
1321422,House,Private room,3,2,1,2
15710997,Apartment,Entire home/apt,6,2,3,3
15854065,Condominium,Entire home/apt,5,1,3,3
20421944,Other,Entire home/apt,2,1,1,1
15067484,House,Private room,2,1,1,1
21139997,Apartment,Private room,2,1,1,1
190170,In-law,Private room,2,1,1,1
7934491,Apartment,Private room,2,1,1,1
18878402,Condominium,Entire home/apt,6,1,3,3
12904318,Apartment,Private room,1,1,1,1
13281106,Apartment,Entire home/apt,3,1,2,2
2811937,Apartment,Private room,2,1,1,1
12593225,Apartment,Private room,1,1,1,1
18491439,House,Entire home/apt,9,1.5,2,5
16453657,Apartment,Private room,1,1,1,1
10610205,House,Private room,2,1,1,1
19520430,Condominium,Entire home/apt,4,1.5,1,2
3057116,House,Private room,3,1,1,2
7939556,Apartment,Private room,2,1,1,1
91588,Condominium,Private room,2,1,1,1
11258721,Apartment,Private room,1,1,1,1
2794782,Apartment,Private room,1,1,1,1
20759226,House,Private room,1,1,1,1
20440758,Apartment,Private room,1,1,0,1
1732804,Apartment,Private room,2,1,1,1
1454258,Bed & Breakfast,Private room,2,2.5,1,1
205894,House,Private room,3,1.5,1,1
6523777,Condominium,Private room,2,1,1,1
19620966,Apartment,Entire home/apt,3,1,1,1
4875342,House,Private room,2,1,1,1
1352776,Condominium,Private room,2,1,1,1
13578425,Apartment,Private room,1,1,1,1
12343708,House,Private room,1,1,1,1
15852298,House,Private room,1,1,1,1
3294775,House,Private room,2,2.5,1,1
20816618,Condominium,Entire home/apt,8,1,2,5
14918329,Apartment,Private room,1,1,1,1
533152,Apartment,Entire home/apt,4,1,2,2
6870485,Apartment,Private room,1,1,1,1
2515870,Apartment,Entire home/apt,2,1,1,1
18159981,Apartment,Entire home/apt,4,1,2,2
16573278,House,Private room,2,1,1,1
7129785,Apartment,Private room,2,1,1,1
10068240,Apartment,Private room,4,1,1,2
7725279,House,Private room,1,1,1,1
400067,Apartment,Private room,1,1,1,1
6627469,Apartment,Entire home/apt,4,2,2,2
16731118,Apartment,Private room,1,2,1,1
19324968,House,Private room,2,1.5,1,1
13927765,Apartment,Entire home/apt,4,1,2,2
20554245,House,Entire home/apt,5,1,3,3
14934511,House,Private room,2,1,1,1
18440681,House,Private room,3,1,1,1
10559976,Apartment,Private room,2,1,1,1
10743879,Condominium,Entire home/apt,2,1,1,2
20438938,House,Private room,4,3.5,1,2
17063804,Apartment,Private room,2,1,1,1
9494098,Apartment,Private room,8,1,1,4
13443949,Guest suite,Private room,2,1,1,2
19783159,House,Private room,3,1,1,2
9493951,Apartment,Private room,4,1,1,2
19143984,House,Private room,5,2,1,2
19749719,House,Entire home/apt,5,1,2,2
9494212,Apartment,Private room,3,1,1,1
17440484,Apartment,Entire home/apt,6,1.5,2,5
19550157,House,Private room,2,1,1,1
11584799,Apartment,Private room,2,1,1,1
21175554,Apartment,Private room,2,1,1,1
530983,House,Entire home/apt,9,2,5,4
4447430,Apartment,Entire home/apt,6,1.5,3,2
9018434,Apartment,Entire home/apt,12,1,4,6
9231509,Apartment,Private room,2,1,1,1
19785704,House,Private room,3,1,1,2
531552,Apartment,Entire home/apt,5,1,2,3
17761020,House,Entire home/apt,6,2,1,2
8700820,House,Private room,1,1.5,1,1
19157248,Townhouse,Private room,2,1.5,1,1
826706,Apartment,Private room,2,1,1,2
13698474,Condominium,Entire home/apt,1,1,1,1
12103501,Apartment,Private room,1,1,1,1
18897780,Condominium,Entire home/apt,5,1,2,3
12950332,Apartment,Private room,1,1,1,1
12344014,Apartment,Entire home/apt,4,1,2,2
14747561,Apartment,Private room,1,1,1,1
1128894,House,Private room,2,2,1,1
15929108,Apartment,Private room,3,1,2,2
16915050,Apartment,Private room,1,1,1,1
14539326,Apartment,Private room,1,1,1,1
15194685,Apartment,Private room,2,1,1,1
15342021,House,Private room,1,1,1,1
19650995,Apartment,Private room,2,1,1,1
3788075,House,Private room,4,2,1,1
20758965,House,Private room,4,1,1,2
12343588,Apartment,Entire home/apt,6,1,3,3
18766120,Condominium,Entire home/apt,4,1,2,2
18897102,Condominium,Entire home/apt,6,2.5,2,3
579605,Apartment,Entire home/apt,4,1,2,2
18897397,Condominium,Entire home/apt,9,2,4,5
17078209,Apartment,Private room,1,1,1,1
16259005,Apartment,Private room,2,1,1,1
14093943,Apartment,Entire home/apt,4,1,1,2
13242393,Apartment,Private room,1,1,1,1
16930462,Apartment,Private room,1,1,1,1
15521407,Bed & Breakfast,Private room,1,1,1,1
18880700,Condominium,Entire home/apt,8,1,3,5
18225319,Apartment,Private room,2,1,1,1
19830912,House,Private room,1,1,1,2
14331110,Apartment,Private room,2,1,1,1
19017513,Apartment,Private room,3,1,1,1
20862588,House,Private room,2,1,1,2
1332786,House,Private room,1,1,1,1
839265,Apartment,Private room,1,1,1,1
16081829,Apartment,Private room,1,1,1,1
16274814,Apartment,Private room,2,1,1,1
15193464,Apartment,Entire home/apt,5,1,1,2
18945347,Apartment,Private room,2,2,1,1
20780354,Apartment,Private room,1,0,1,1
14470701,Apartment,Private room,1,1,1,1
7949859,Apartment,Private room,3,1,1,2
1391215,House,Private room,2,1.5,1,1
20436050,House,Private room,2,3.5,1,1
7222349,House,Private room,2,1,1,1
15930433,House,Entire home/apt,8,2,4,3
4216208,Apartment,Entire home/apt,4,1,2,3
8717204,Condominium,Entire home/apt,4,2,2,2
14040282,House,Private room,4,1,1,2
4173285,Condominium,Private room,1,1,1,1
19618533,House,Entire home/apt,4,1,1,1
16896717,Apartment,Entire home/apt,4,1,1,2
1544702,House,Private room,3,2,1,2
13374617,Apartment,Private room,1,1,1,1
315982,Townhouse,Entire home/apt,6,1.5,2,2
15898784,Condominium,Entire home/apt,6,2,2,2
561769,Apartment,Entire home/apt,8,1,3,4
18879053,Apartment,Entire home/apt,5,1,2,2
7246272,Condominium,Private room,2,1,1,1
16519436,Apartment,Private room,2,1,1,1
3641545,House,Shared room,8,2,1,6
19435725,Apartment,Private room,2,1,1,1
17223845,Apartment,Private room,1,1,1,1
13318312,Apartment,Entire home/apt,4,1,1,2
14127153,Apartment,Private room,1,1,1,1
21057574,House,Private room,1,1,1,1
4329915,Apartment,Entire home/apt,4,1,1,3
5738892,Apartment,Private room,2,1,1,1
18550644,Apartment,Entire home/apt,16,3,6,12
16013285,Condominium,Entire home/apt,4,1,2,2
17523133,House,Private room,2,1,1,1
19599031,Apartment,Private room,2,1,1,1
15085544,House,Entire home/apt,6,1,2,4
16725174,Apartment,Private room,1,1,1,1
16136972,Apartment,Entire home/apt,3,1,1,1
9047646,Apartment,Entire home/apt,3,1,1,1
1510876,House,Private room,1,2.5,1,1
8523157,House,Private room,2,1,1,1
20401561,Apartment,Entire home/apt,2,1,0,1
12593655,Apartment,Private room,1,1,1,1
12586305,House,Private room,2,1,1,2
20466987,Condominium,Entire home/apt,4,1.5,2,2
8518091,Apartment,Private room,2,1,1,1
15256830,Bed & Breakfast,Private room,2,1,1,2
6655012,House,Private room,2,1,1,1
18942870,Apartment,Private room,1,1,1,1
15059730,Apartment,Shared room,2,1,1,1
19117781,House,Private room,2,1.5,1,1
11376403,Apartment,Private room,1,1,1,1
12175961,Apartment,Private room,1,1,1,1
11569331,Apartment,Entire home/apt,4,1,3,2
18711,Apartment,Entire home/apt,6,1,3,3
533114,Apartment,Entire home/apt,6,2.5,2,4
17075037,House,Entire home/apt,13,2,3,6
16239455,Apartment,Entire home/apt,4,1,2,2
20237145,Apartment,Entire home/apt,6,1,3,3
13151270,House,Private room,2,1,1,2
19564583,Condominium,Entire home/apt,4,1.5,2,2
14993599,House,Private room,2,1,1,1
6160803,Apartment,Entire home/apt,10,2,5,7
20285405,Apartment,Entire home/apt,4,1,2,2
3344322,House,Private room,2,2.5,1,1
2000797,House,Private room,2,2.5,1,1
18605469,House,Private room,1,1.5,1,1
14632821,Apartment,Private room,2,1,1,1
17101543,Apartment,Private room,2,1,1,2
3589869,Apartment,Private room,1,1,1,1
18584891,House,Private room,2,1,1,1
4934600,Condominium,Entire home/apt,4,1,1,3
5048406,House,Private room,2,2,1,1
10234895,Apartment,Private room,2,1,1,1
9685076,Apartment,Private room,1,1,1,1
19123216,House,Private room,4,2,1,2
15238856,Apartment,Private room,1,1,1,1
18690620,House,Private room,2,1,1,1
5729203,House,Private room,1,1,1,1
11470374,House,Entire home/apt,6,1.5,2,2
15313517,Apartment,Entire home/apt,3,1,0,2
8947232,Apartment,Private room,1,1,1,1
18154901,House,Private room,5,1,1,2
15517080,Townhouse,Private room,2,1,1,1
17462718,House,Private room,2,1,1,1
1472520,House,Private room,3,1,1,2
15129654,House,Private room,2,1,1,1
200265,House,Private room,3,1.5,1,1
7292184,Condominium,Private room,1,1,1,1
16922149,Apartment,Entire home/apt,5,1,2,2
8291550,Condominium,Entire home/apt,4,1,3,3
17592876,Apartment,Entire home/apt,7,1,3,6
17810176,House,Private room,1,1,1,1
13714934,Condominium,Entire home/apt,4,1,2,2
18193553,Apartment,Private room,2,1,1,1
14647962,Apartment,Entire home/apt,6,1,2,3
20723594,House,Private room,2,1,1,2
20382369,Apartment,Private room,1,1,1,1
377474,House,Entire home/apt,10,1.5,4,5
3539510,Apartment,Entire home/apt,6,1,3,3
3605045,House,Shared room,2,1,1,1
77691,House,Private room,3,1.5,1,1
14600925,Apartment,Private room,1,1,1,1
17625675,House,Private room,4,3.5,1,2
14943350,Bed & Breakfast,Private room,2,1,1,1
20137039,Condominium,Entire home/apt,4,1,2,2
232990,House,Private room,3,1.5,1,1
3294152,Apartment,Entire home/apt,4,1,1,2
13239143,Apartment,Private room,1,1,1,1
16671164,Apartment,Entire home/apt,2,1,1,2
18617774,Townhouse,Private room,2,1,1,1
18368646,House,Private room,4,1,2,2
17174173,House,Private room,2,1,1,1
21215451,Apartment,Entire home/apt,1,1,2,1
8271384,Apartment,Entire home/apt,2,1,0,1
10138792,Apartment,Entire home/apt,2,1,1,1
9477550,Apartment,Entire home/apt,4,1,1,1
21149360,Apartment,Entire home/apt,2,1,1,1
11563716,Apartment,Entire home/apt,6,2,3,4
13218729,Apartment,Entire home/apt,2,1,1,1
15284907,Apartment,Entire home/apt,3,1,1,1
12984263,Other,Entire home/apt,2,1,1,1
10052920,Apartment,Entire home/apt,7,2,3,3
20496434,Apartment,Entire home/apt,3,1,1,1
14843783,Apartment,Entire home/apt,3,1,1,1
15285541,Apartment,Entire home/apt,7,2,3,3
20724750,Other,Private room,1,1,1,1
14711125,Apartment,Entire home/apt,4,1,1,2
17889985,Apartment,Private room,1,1,1,1
19430067,Apartment,Entire home/apt,4,1,0,2
20495133,Apartment,Entire home/apt,3,1,1,2
12679021,Apartment,Entire home/apt,4,2,2,2
2649521,Apartment,Entire home/apt,6,3,3,4
13713713,Apartment,Entire home/apt,2,1,1,1
20884920,Apartment,Entire home/apt,2,1,0,1
18672286,Apartment,Entire home/apt,2,1,1,1
8595227,Apartment,Entire home/apt,4,2,2,2
10054194,Apartment,Entire home/apt,3,1,1,1
13510994,Apartment,Entire home/apt,2,1,1,1
10905777,Condominium,Entire home/apt,2,1,1,2
10054046,Apartment,Entire home/apt,3,1,1,1
10052824,Apartment,Entire home/apt,7,2,3,3
20325539,Apartment,Entire home/apt,2,1,1,1
10053032,Apartment,Entire home/apt,7,2,3,3
10052622,Apartment,Entire home/apt,7,2,3,3
2384107,Apartment,Entire home/apt,3,1,1,1
10592815,Apartment,Entire home/apt,4,2,2,2
15256451,Apartment,Entire home/apt,2,1,0,1
20405654,Other,Entire home/apt,2,1,0,1
10050351,Apartment,Entire home/apt,3,1,1,1
6609546,Apartment,Private room,2,2,1,2
20404921,Apartment,Entire home/apt,4,1,2,2
18356839,Apartment,Entire home/apt,4,2,2,2
10475848,Apartment,Entire home/apt,5,2,2,3
7461091,Apartment,Private room,2,1,1,1
19961776,Apartment,Entire home/apt,2,1,0,1
20305779,Condominium,Entire home/apt,2,1,0,3
18568481,Apartment,Entire home/apt,2,1,2,1
18502913,Apartment,Entire home/apt,2,1,1,1
18207761,Apartment,Entire home/apt,2,1,1,1
21222357,Apartment,Entire home/apt,2,1,1,1
18207633,Apartment,Entire home/apt,2,1,1,1
20842387,Apartment,Entire home/apt,3,1,1,1
11735784,Apartment,Entire home/apt,6,2,3,4
11587574,Apartment,Private room,2,1,1,2
3363097,Apartment,Entire home/apt,5,2,2,2
11276570,Apartment,Entire home/apt,5,2,2,3
20696908,Apartment,Private room,2,1,1,1
11734812,Apartment,Entire home/apt,6,2,3,4
20811514,Apartment,Entire home/apt,3,1,0,1
11275661,Other,Entire home/apt,2,1,1,1
2564544,Apartment,Private room,2,1,1,1
14942643,Apartment,Entire home/apt,5,2,2,3
17319951,Apartment,Entire home/apt,5,1,1,3
15189425,Apartment,Entire home/apt,3,1,1,1
20841857,Apartment,Entire home/apt,3,1,1,1
20726585,Condominium,Entire home/apt,8,2.5,4,4
1644031,House,Private room,2,1,1,1
14426124,Apartment,Private room,2,1,1,1
20880942,Condominium,Private room,2,1,1,1
19602358,House,Private room,2,1,1,1
21108706,Condominium,Private room,2,1,1,1
14786796,Condominium,Private room,3,1,1,1
17036313,Condominium,Private room,2,1,1,1
21040889,Apartment,Private room,1,1,1,1
9237653,Condominium,Private room,2,1,1,1
2843596,Apartment,Private room,1,1,1,1
11986653,Apartment,Private room,3,1,1,2
5358742,House,Entire home/apt,4,2.5,2,2
4627334,Apartment,Entire home/apt,3,1,1,2
6088708,Condominium,Private room,3,1,1,1
4261784,Apartment,Private room,2,1,1,1
19583820,House,Private room,2,1,1,1
4287348,Apartment,Private room,1,1,1,1
11757376,House,Private room,2,1,1,1
11947150,Condominium,Private room,2,1,1,1
13642024,Condominium,Private room,2,1,1,1
11740527,Condominium,Private room,3,1,1,1
18362678,Condominium,Entire home/apt,4,1,2,2
21119782,Apartment,Entire home/apt,4,1,1,2
15068710,Apartment,Entire home/apt,2,1,1,1
8649257,Condominium,Entire home/apt,4,1,2,2
20117880,Apartment,Entire home/apt,4,1,2,2
17436077,Condominium,Entire home/apt,6,2,3,3
15411577,Apartment,Entire home/apt,6,2,2,2
17938180,Apartment,Entire home/apt,8,1,2,5
18837576,Condominium,Entire home/apt,6,2.5,2,2
15433453,House,Entire home/apt,6,2.5,3,3
13282275,Apartment,Entire home/apt,1,1,1,1
20763306,Apartment,Entire home/apt,6,1,2,4
21067311,Apartment,Entire home/apt,6,1,2,4
17909363,Apartment,Entire home/apt,11,1,3,8
160572,House,Entire home/apt,6,3.5,4,4
4287989,Apartment,Entire home/apt,2,1,1,1
4585452,House,Entire home/apt,6,1.5,2,2
14186170,Condominium,Entire home/apt,3,1,1,1
1340649,Condominium,Private room,1,1,1,1
4863108,House,Private room,2,2.5,1,1
13415984,Apartment,Entire home/apt,3,1,2,2
14843050,Apartment,Private room,2,1,1,1
19672748,Condominium,Entire home/apt,6,1,1,3
18283846,Apartment,Entire home/apt,6,2,3,3
6911945,Condominium,Entire home/apt,2,1,1,1
9809631,Apartment,Entire home/apt,4,1,2,2
16276850,Apartment,Entire home/apt,1,1,0,1
3432035,Condominium,Private room,4,1.5,1,2
13188046,Condominium,Entire home/apt,3,1,1,1
19177159,Apartment,Entire home/apt,2,1,1,1
1198779,Apartment,Private room,3,1,1,1
19824791,House,Entire home/apt,6,2.5,3,4
1376425,Apartment,Entire home/apt,4,1,2,3
12665563,Apartment,Entire home/apt,2,1,1,1
17973231,Apartment,Entire home/apt,8,1,2,6
14319414,Apartment,Entire home/apt,4,2,2,2
19720812,Condominium,Entire home/apt,2,1,1,1
13532311,Apartment,Entire home/apt,7,1,2,5
15227776,Apartment,Entire home/apt,8,1,2,4
12581300,House,Private room,2,1,1,1
5781926,House,Entire home/apt,2,1,0,1
14842237,Apartment,Entire home/apt,4,2,2,2
12515067,House,Entire home/apt,2,1,1,1
4196643,Condominium,Entire home/apt,6,1,3,3
19141729,Apartment,Entire home/apt,16,3,6,12
11474006,Apartment,Private room,2,1,1,1
17037270,Apartment,Entire home/apt,16,2,6,16
10254205,Apartment,Private room,1,1,1,1
12803718,House,Entire home/apt,2,2,1,1
4863101,House,Private room,2,1.5,1,1
14873100,House,Private room,2,1,1,1
12087811,Apartment,Private room,2,1.5,1,1
18134498,Condominium,Entire home/apt,6,3,3,3
13333623,Condominium,Entire home/apt,3,1,1,1
14315662,Apartment,Entire home/apt,5,1,2,2
11972989,Condominium,Entire home/apt,4,2,2,2
5927267,House,Private room,2,1,1,1
18690288,House,Entire home/apt,14,3.5,5,10
19133703,Apartment,Entire home/apt,3,1,1,2
20940749,Condominium,Private room,1,1,1,1
257588,Apartment,Entire home/apt,6,1,2,3
19486334,Apartment,Entire home/apt,6,1,1,4
18672885,Condominium,Entire home/apt,6,1,2,3
7003280,Apartment,Entire home/apt,4,1,2,2
10103725,Condominium,Entire home/apt,4,2,2,2
6544642,Apartment,Entire home/apt,2,1,0,1
1749473,Apartment,Private room,2,1,1,1
14790081,Condominium,Entire home/apt,10,2,3,6
8596320,Townhouse,Private room,2,1.5,1,1
5384923,House,Entire home/apt,3,1,1,2
11758169,House,Entire home/apt,8,2,2,3
19065830,Apartment,Entire home/apt,4,1,1,2
